"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"12/03/2023";"1100";"24,6";"24,6";"22,9";"58,0";"65,0";"58,0";"15,8";"16,3";"15,6";"942,3";"942,3";"941,9";"2,9";"91,0";"6,5";"651,50";"0,0"
"12/03/2023";"1200";"26,5";"26,6";"24,6";"52,0";"58,0";"51,0";"15,8";"16,2";"15,6";"942,3";"942,5";"942,3";"4,4";"84,0";"8,6";"2054,50";"0,0"
"12/03/2023";"1300";"27,4";"28,3";"26,3";"49,0";"53,0";"46,0";"15,9";"16,3";"15,4";"942,4";"942,6";"942,3";"2,3";"82,0";"7,6";"2578,40";"0,0"
"12/03/2023";"1400";"28,9";"29,1";"27,4";"44,0";"50,0";"43,0";"15,3";"16,3";"14,7";"942,0";"942,4";"942,0";"3,1";"111,0";"6,7";"2498,10";"0,0"
"12/03/2023";"1500";"29,9";"30,3";"28,7";"39,0";"44,0";"38,0";"14,4";"15,5";"14,3";"941,3";"942,0";"941,3";"3,6";"103,0";"7,5";"2632,90";"0,0"
"12/03/2023";"1600";"31,0";"31,6";"29,6";"35,0";"40,0";"34,0";"13,5";"15,0";"13,0";"939,9";"941,3";"939,9";"2,7";"84,0";"7,5";"3024,90";"0,0"
"12/03/2023";"1700";"30,5";"32,3";"30,4";"34,0";"36,0";"32,0";"12,9";"14,3";"12,8";"939,1";"939,9";"939,1";"2,6";"75,0";"6,6";"2515,60";"0,0"
"12/03/2023";"1800";"31,4";"33,0";"30,4";"33,0";"36,0";"30,0";"13,1";"13,8";"12,2";"938,6";"939,1";"938,5";"2,1";"57,0";"10,4";"1962,50";"0,0"
"12/03/2023";"1900";"31,6";"32,6";"30,8";"33,0";"35,0";"30,0";"13,3";"14,2";"12,4";"937,9";"938,6";"937,9";"1,3";"62,0";"4,9";"1312,10";"0,0"
"12/03/2023";"2000";"30,7";"31,9";"30,6";"35,0";"35,0";"31,0";"13,3";"13,8";"12,8";"937,8";"937,9";"937,6";"2,9";"108,0";"5,9";"625,50";"0,0"
"12/03/2023";"2100";"29,4";"30,9";"29,4";"38,0";"38,0";"34,0";"13,5";"13,9";"13,0";"938,1";"938,1";"937,7";"3,4";"96,0";"6,3";"319,40";"0,0"
"12/03/2023";"2200";"27,8";"29,4";"27,8";"43,0";"43,0";"38,0";"13,9";"14,0";"13,5";"939,3";"939,3";"938,1";"2,3";"84,0";"5,9";"3,00";"0,0"
"12/03/2023";"2300";"26,7";"27,8";"26,7";"46,0";"46,0";"42,0";"14,0";"14,0";"13,8";"939,9";"939,9";"939,3";"2,2";"79,0";"5,6";"";"0,0"
"13/03/2023";"0000";"25,2";"26,7";"25,1";"52,0";"55,0";"46,0";"14,6";"15,4";"13,9";"940,6";"940,7";"939,9";"0,5";"14,0";"4,4";"";"0,0"
"13/03/2023";"0100";"24,1";"25,3";"24,1";"58,0";"60,0";"51,0";"15,4";"15,9";"14,4";"941,1";"941,1";"940,6";"0,7";"293,0";"1,7";"";"0,0"
"13/03/2023";"0200";"23,6";"24,1";"23,5";"58,0";"61,0";"58,0";"14,9";"15,7";"14,9";"941,7";"941,7";"941,1";"1,7";"64,0";"3,0";"";"0,0"
"13/03/2023";"0300";"23,1";"23,7";"22,9";"57,0";"62,0";"56,0";"14,2";"15,2";"14,2";"941,8";"941,9";"941,6";"1,4";"49,0";"3,7";"";"0,0"
"13/03/2023";"0400";"22,7";"23,2";"22,7";"58,0";"60,0";"56,0";"14,2";"14,6";"13,8";"941,5";"941,8";"941,5";"0,1";"308,0";"2,3";"";"0,0"
"13/03/2023";"0500";"21,8";"23,1";"21,5";"63,0";"65,0";"56,0";"14,6";"14,6";"13,7";"940,9";"941,5";"940,8";"0,6";"112,0";"2,1";"";"0,0"
"13/03/2023";"0600";"21,0";"22,5";"20,9";"67,0";"68,0";"60,0";"14,6";"14,6";"14,3";"940,5";"940,9";"940,5";"1,7";"49,0";"2,4";"";"0,0"
"13/03/2023";"0700";"20,9";"21,0";"20,2";"68,0";"72,0";"67,0";"14,8";"14,9";"14,6";"940,8";"940,8";"940,5";"0,9";"60,0";"2,3";"";"0,0"
"13/03/2023";"0800";"21,3";"21,4";"20,6";"67,0";"70,0";"67,0";"15,0";"15,0";"14,7";"941,3";"941,3";"940,8";"0,9";"79,0";"2,3";"";"0,0"
"13/03/2023";"0900";"20,8";"21,4";"20,6";"72,0";"72,0";"67,0";"15,5";"15,5";"15,0";"941,5";"941,5";"941,3";"2,0";"65,0";"3,9";"";"0,0"
"13/03/2023";"1000";"21,9";"21,9";"20,7";"69,0";"72,0";"69,0";"16,0";"16,0";"15,4";"942,0";"942,0";"941,5";"0,7";"69,0";"3,6";"249,50";"0,0"
"13/03/2023";"1100";"24,3";"24,4";"21,9";"60,0";"69,0";"59,0";"15,9";"16,4";"15,7";"942,6";"942,7";"942,0";"2,3";"85,0";"5,1";"804,20";"0,0"
"13/03/2023";"1200";"25,3";"25,8";"24,2";"55,0";"60,0";"54,0";"15,6";"16,3";"15,5";"943,3";"943,4";"942,6";"3,6";"97,0";"7,6";"1852,00";"0,0"
"13/03/2023";"1300";"27,7";"27,7";"25,2";"47,0";"56,0";"47,0";"15,3";"15,9";"15,2";"942,9";"943,5";"942,9";"2,8";"115,0";"7,6";"1796,30";"0,0"
"13/03/2023";"1400";"29,8";"29,8";"27,4";"40,0";"48,0";"40,0";"14,7";"15,7";"14,1";"942,4";"942,9";"942,4";"2,4";"124,0";"6,5";"3186,20";"0,0"
"13/03/2023";"1500";"31,0";"31,2";"28,7";"35,0";"42,0";"35,0";"13,9";"15,0";"13,6";"941,7";"942,4";"941,7";"3,4";"99,0";"7,1";"3508,60";"0,0"
"13/03/2023";"1600";"31,1";"31,4";"29,7";"34,0";"39,0";"34,0";"13,3";"14,6";"13,1";"940,8";"941,7";"940,8";"2,6";"117,0";"6,7";"2510,00";"0,0"
"13/03/2023";"1700";"30,8";"31,7";"30,4";"35,0";"37,0";"33,0";"13,5";"14,4";"12,7";"939,9";"940,8";"939,9";"2,9";"105,0";"6,5";"2161,20";"0,0"
"13/03/2023";"1800";"30,7";"32,0";"30,6";"34,0";"35,0";"31,0";"13,1";"13,7";"12,6";"939,6";"939,9";"939,6";"2,9";"119,0";"7,4";"1911,60";"0,0"
"13/03/2023";"1900";"29,9";"30,7";"29,9";"34,0";"36,0";"33,0";"12,4";"13,3";"12,2";"939,3";"939,6";"939,3";"3,2";"116,0";"5,9";"815,30";"0,0"
"13/03/2023";"2000";"28,9";"29,9";"28,9";"36,0";"37,0";"34,0";"12,5";"13,1";"12,3";"939,5";"939,5";"939,3";"3,9";"117,0";"7,1";"517,50";"0,0"
"13/03/2023";"2100";"27,8";"29,0";"27,8";"39,0";"40,0";"36,0";"12,7";"13,0";"12,4";"939,8";"939,8";"939,5";"1,9";"106,0";"7,1";"241,10";"0,0"
"13/03/2023";"2200";"26,2";"27,8";"26,2";"43,0";"44,0";"39,0";"12,6";"13,0";"12,6";"940,1";"940,1";"939,7";"2,4";"105,0";"5,2";"6,50";"0,0"
"13/03/2023";"2300";"24,9";"26,2";"24,9";"47,0";"47,0";"41,0";"12,9";"12,9";"12,0";"940,6";"940,6";"940,1";"1,3";"104,0";"4,5";"";"0,0"
"14/03/2023";"0000";"23,2";"24,8";"23,2";"56,0";"56,0";"47,0";"14,1";"14,1";"12,7";"941,3";"941,3";"940,6";"0,6";"329,0";"3,5";"";"0,0"
"14/03/2023";"0100";"23,3";"23,6";"22,7";"55,0";"57,0";"52,0";"13,6";"14,1";"12,9";"941,9";"941,9";"941,3";"1,0";"106,0";"2,0";"";"0,0"
"14/03/2023";"0200";"22,4";"23,3";"21,6";"59,0";"62,0";"54,0";"13,9";"14,4";"13,4";"942,1";"942,3";"941,9";"0,7";"238,0";"2,0";"";"0,0"
"14/03/2023";"0300";"20,1";"23,0";"20,1";"70,0";"70,0";"56,0";"14,3";"14,6";"13,7";"942,0";"942,2";"942,0";"1,2";"296,0";"1,9";"";"0,0"
"14/03/2023";"0400";"20,5";"21,2";"20,1";"67,0";"70,0";"64,0";"14,2";"14,5";"13,9";"941,6";"942,0";"941,6";"1,2";"300,0";"2,0";"";"0,0"
"14/03/2023";"0500";"20,3";"20,6";"20,2";"68,0";"69,0";"66,0";"14,1";"14,3";"14,0";"941,1";"941,6";"941,1";"1,1";"306,0";"2,1";"";"0,0"
"14/03/2023";"0600";"20,0";"21,0";"20,0";"70,0";"70,0";"66,0";"14,4";"14,4";"14,2";"941,0";"941,2";"941,0";"1,5";"50,0";"2,6";"";"0,0"
"14/03/2023";"0700";"20,9";"21,0";"20,0";"69,0";"71,0";"69,0";"15,1";"15,2";"14,4";"940,9";"941,0";"940,9";"0,5";"125,0";"2,8";"";"0,0"
"14/03/2023";"0800";"20,4";"21,1";"20,4";"72,0";"72,0";"69,0";"15,1";"15,1";"14,9";"941,0";"941,1";"940,9";"0,7";"306,0";"1,3";"";"0,0"
"14/03/2023";"0900";"20,2";"20,6";"20,0";"75,0";"75,0";"71,0";"15,6";"15,6";"15,0";"941,5";"941,5";"941,0";"0,1";"290,0";"1,3";"";"0,0"
"14/03/2023";"1000";"21,2";"21,2";"19,9";"70,0";"76,0";"70,0";"15,4";"15,7";"15,2";"942,0";"942,0";"941,5";"1,2";"233,0";"2,1";"170,30";"0,0"
"14/03/2023";"1100";"24,4";"24,5";"21,2";"58,0";"70,0";"58,0";"15,6";"15,9";"15,2";"942,8";"942,8";"942,0";"0,7";"73,0";"2,1";"973,70";"0,0"
"14/03/2023";"1200";"25,0";"25,4";"24,0";"59,0";"63,0";"55,0";"16,4";"17,0";"15,4";"943,4";"943,4";"942,8";"2,8";"57,0";"5,3";"1095,60";"0,0"
"14/03/2023";"1300";"23,8";"25,4";"23,8";"69,0";"69,0";"58,0";"17,9";"17,9";"16,2";"943,5";"943,6";"943,4";"2,6";"117,0";"5,9";"1270,90";"0,0"
"14/03/2023";"1400";"27,1";"27,9";"23,9";"50,0";"69,0";"49,0";"15,8";"17,9";"15,7";"943,1";"943,5";"943,1";"2,8";"95,0";"7,1";"1962,90";"0,0"
"14/03/2023";"1500";"28,0";"28,8";"26,6";"45,0";"53,0";"42,0";"14,8";"16,6";"14,6";"942,3";"943,1";"942,3";"3,3";"89,0";"7,3";"2461,00";"0,0"
"14/03/2023";"1600";"29,2";"30,0";"27,9";"43,0";"48,0";"40,0";"15,2";"16,2";"14,5";"941,4";"942,3";"941,4";"2,9";"118,0";"7,3";"2407,00";"0,0"
"14/03/2023";"1700";"28,9";"30,7";"28,9";"42,0";"43,0";"36,0";"14,6";"15,7";"13,7";"940,7";"941,4";"940,7";"3,1";"103,0";"6,9";"2368,00";"0,0"
"14/03/2023";"1800";"29,2";"29,2";"28,1";"41,0";"46,0";"40,0";"14,6";"15,5";"14,2";"940,1";"940,7";"940,1";"2,3";"111,0";"6,8";"968,10";"0,0"
"14/03/2023";"1900";"28,3";"29,9";"27,7";"46,0";"49,0";"39,0";"15,6";"15,8";"14,4";"939,4";"940,1";"939,4";"1,8";"14,0";"7,5";"1096,50";"0,0"
"14/03/2023";"2000";"28,4";"28,5";"27,3";"48,0";"54,0";"44,0";"16,2";"17,0";"14,8";"939,1";"939,4";"939,1";"1,5";"322,0";"3,7";"732,00";"0,0"
"14/03/2023";"2100";"26,6";"28,5";"26,5";"55,0";"56,0";"46,0";"16,8";"17,2";"15,7";"939,2";"939,3";"939,1";"1,2";"58,0";"3,8";"402,90";"0,0"
"14/03/2023";"2200";"26,6";"26,8";"26,1";"49,0";"57,0";"48,0";"14,9";"17,1";"14,9";"939,5";"939,5";"939,2";"2,4";"88,0";"5,2";"2,50";"0,0"
"14/03/2023";"2300";"25,0";"26,6";"25,0";"55,0";"55,0";"49,0";"15,5";"15,5";"14,9";"940,5";"940,5";"939,5";"2,0";"71,0";"5,4";"";"0,0"
"15/03/2023";"0000";"23,6";"25,0";"23,4";"63,0";"65,0";"55,0";"16,1";"16,5";"15,5";"941,3";"941,3";"940,5";"1,2";"298,0";"2,9";"";"0,0"
"15/03/2023";"0100";"23,4";"23,8";"23,1";"63,0";"66,0";"63,0";"16,0";"16,4";"16,0";"941,8";"941,8";"941,3";"0,7";"60,0";"2,1";"";"0,0"
"15/03/2023";"0200";"21,9";"23,4";"21,9";"71,0";"71,0";"63,0";"16,4";"16,4";"15,9";"941,9";"942,0";"941,8";"0,7";"295,0";"2,0";"";"0,0"
"15/03/2023";"0300";"21,7";"22,1";"21,6";"71,0";"72,0";"70,0";"16,1";"16,5";"16,1";"941,8";"941,9";"941,8";"1,3";"341,0";"2,9";"";"0,0"
"15/03/2023";"0400";"21,7";"22,1";"21,5";"71,0";"71,0";"69,0";"16,2";"16,3";"16,0";"941,5";"941,9";"941,5";"0,9";"260,0";"2,1";"";"0,0"
"15/03/2023";"0500";"21,3";"21,8";"21,2";"72,0";"72,0";"71,0";"16,1";"16,2";"16,0";"941,2";"941,6";"941,1";"0,1";"209,0";"1,4";"";"0,0"
"15/03/2023";"0600";"20,8";"21,7";"20,8";"74,0";"74,0";"71,0";"15,9";"16,3";"15,9";"941,0";"941,2";"941,0";"0,7";"275,0";"2,0";"";"0,0"
"15/03/2023";"0700";"20,2";"20,7";"19,6";"77,0";"78,0";"74,0";"16,0";"16,0";"15,7";"940,9";"941,1";"940,9";"0,0";"279,0";"1,7";"";"0,0"
"15/03/2023";"0800";"20,3";"20,3";"19,4";"77,0";"80,0";"76,0";"16,1";"16,4";"15,7";"940,9";"941,0";"940,8";"0,6";"255,0";"1,0";"";"0,0"
"15/03/2023";"0900";"19,7";"20,3";"19,7";"78,0";"78,0";"76,0";"15,8";"16,1";"15,6";"941,1";"941,1";"940,9";"0,3";"60,0";"1,0";"";"0,0"
"15/03/2023";"1000";"21,7";"21,7";"19,5";"72,0";"79,0";"72,0";"16,4";"16,6";"15,7";"941,6";"941,6";"941,1";"0,5";"70,0";"1,4";"177,80";"0,0"
"15/03/2023";"1100";"23,8";"24,0";"21,5";"62,0";"73,0";"61,0";"16,2";"16,6";"15,9";"942,3";"942,3";"941,6";"0,9";"34,0";"2,1";"941,40";"0,0"
"15/03/2023";"1200";"26,0";"26,0";"23,8";"53,0";"63,0";"52,0";"15,6";"16,9";"15,2";"942,7";"942,7";"942,3";"2,0";"93,0";"4,9";"1871,70";"0,0"
"15/03/2023";"1300";"27,5";"27,9";"25,5";"47,0";"54,0";"45,0";"15,1";"16,2";"14,7";"942,5";"942,7";"942,5";"2,6";"107,0";"5,2";"2306,60";"0,0"
"15/03/2023";"1400";"28,4";"28,4";"26,8";"43,0";"50,0";"43,0";"14,5";"15,9";"14,3";"942,2";"942,5";"942,2";"2,1";"110,0";"5,2";"1976,80";"0,0"
"15/03/2023";"1500";"28,8";"30,3";"28,0";"39,0";"43,0";"35,0";"13,4";"14,8";"12,9";"941,4";"942,2";"941,4";"1,8";"79,0";"5,7";"2595,40";"0,0"
"15/03/2023";"1600";"30,1";"31,2";"28,8";"33,0";"40,0";"32,0";"12,2";"14,3";"11,9";"940,4";"941,4";"940,4";"1,9";"129,0";"5,9";"2741,40";"0,0"
"15/03/2023";"1700";"32,7";"32,7";"29,3";"29,0";"36,0";"29,0";"12,5";"13,0";"11,3";"939,3";"940,4";"939,3";"0,8";"95,0";"4,6";"2032,60";"0,0"
"15/03/2023";"1800";"29,6";"32,7";"29,6";"34,0";"35,0";"28,0";"12,2";"12,5";"11,3";"938,4";"939,3";"938,4";"1,9";"67,0";"5,1";"1377,70";"0,0"
"15/03/2023";"1900";"30,7";"30,7";"29,5";"32,0";"35,0";"30,0";"11,9";"12,4";"11,3";"937,5";"938,4";"937,5";"2,0";"106,0";"4,7";"925,70";"0,0"
"15/03/2023";"2000";"30,8";"31,3";"30,6";"30,0";"32,0";"29,0";"11,3";"12,4";"11,1";"937,3";"937,5";"937,2";"1,8";"79,0";"4,0";"1221,50";"0,0"
"15/03/2023";"2100";"28,7";"31,1";"28,7";"33,0";"33,0";"29,0";"10,8";"11,9";"10,6";"937,5";"937,5";"937,2";"3,0";"80,0";"6,4";"461,50";"0,0"
"15/03/2023";"2200";"26,3";"28,7";"26,3";"39,0";"39,0";"33,0";"11,3";"11,3";"10,4";"938,1";"938,1";"937,5";"2,6";"70,0";"6,0";"1,80";"0,0"
"15/03/2023";"2300";"24,7";"26,3";"24,7";"45,0";"45,0";"39,0";"12,1";"12,1";"11,2";"939,4";"939,4";"938,2";"1,6";"54,0";"4,0";"";"0,0"
"16/03/2023";"0000";"23,0";"24,7";"23,0";"54,0";"54,0";"45,0";"13,2";"13,2";"12,2";"940,0";"940,0";"939,4";"0,7";"333,0";"2,4";"";"0,0"
"16/03/2023";"0100";"22,5";"23,4";"22,4";"56,0";"56,0";"52,0";"13,3";"13,4";"12,9";"940,8";"940,8";"940,0";"1,2";"304,0";"2,1";"";"0,0"
"16/03/2023";"0200";"22,7";"23,2";"22,3";"55,0";"57,0";"54,0";"13,1";"13,3";"13,0";"940,8";"940,8";"940,7";"0,0";"245,0";"1,7";"";"0,0"
"16/03/2023";"0300";"20,2";"22,9";"20,2";"68,0";"68,0";"55,0";"14,1";"14,2";"13,2";"940,7";"940,9";"940,7";"0,5";"277,0";"1,5";"";"0,0"
"16/03/2023";"0400";"20,2";"21,1";"19,9";"67,0";"69,0";"65,0";"13,8";"14,2";"13,8";"940,4";"940,7";"940,4";"0,7";"280,0";"2,6";"";"0,0"
"16/03/2023";"0500";"20,4";"20,8";"20,2";"67,0";"68,0";"66,0";"14,0";"14,1";"13,9";"940,2";"940,5";"940,2";"0,3";"235,0";"1,6";"";"0,0"
"16/03/2023";"0600";"20,2";"20,5";"19,4";"68,0";"72,0";"67,0";"14,1";"14,5";"14,0";"940,1";"940,3";"940,0";"0,7";"236,0";"1,5";"";"0,0"
"16/03/2023";"0700";"20,1";"20,6";"19,7";"70,0";"70,0";"67,0";"14,4";"14,4";"14,1";"940,0";"940,1";"939,9";"0,7";"234,0";"1,5";"";"0,0"
"16/03/2023";"0800";"19,9";"20,2";"19,5";"70,0";"71,0";"69,0";"14,3";"14,4";"14,0";"940,2";"940,2";"939,9";"0,2";"240,0";"1,6";"";"0,0"
"16/03/2023";"0900";"20,0";"20,4";"19,7";"71,0";"71,0";"69,0";"14,5";"14,7";"14,3";"940,5";"940,6";"940,2";"0,7";"257,0";"1,6";"";"0,0"
"16/03/2023";"1000";"20,3";"21,0";"20,0";"72,0";"72,0";"67,0";"15,1";"15,2";"14,4";"941,2";"941,2";"940,5";"0,6";"302,0";"1,8";"169,20";"0,0"
"16/03/2023";"1100";"24,2";"24,2";"20,3";"60,0";"72,0";"60,0";"16,0";"16,1";"14,7";"941,9";"941,9";"941,2";"1,1";"145,0";"3,3";"711,50";"0,0"
"16/03/2023";"1200";"24,5";"24,8";"23,2";"57,0";"64,0";"56,0";"15,4";"16,3";"15,3";"942,5";"942,5";"941,9";"1,4";"43,0";"4,4";"1038,10";"0,0"
"16/03/2023";"1300";"25,7";"25,7";"24,4";"52,0";"57,0";"51,0";"15,0";"15,7";"14,8";"942,5";"942,5";"942,4";"0,8";"109,0";"3,9";"1335,10";"0,0"
"16/03/2023";"1400";"27,5";"28,2";"25,6";"46,0";"53,0";"44,0";"14,7";"15,8";"14,1";"942,1";"942,5";"942,1";"2,8";"120,0";"4,6";"2898,80";"0,0"
"16/03/2023";"1500";"28,3";"29,2";"27,3";"41,0";"47,0";"40,0";"13,8";"15,3";"13,6";"941,1";"942,1";"941,1";"2,3";"88,0";"6,1";"3303,40";"0,0"
"16/03/2023";"1600";"29,6";"30,6";"28,3";"36,0";"42,0";"34,0";"12,8";"14,9";"12,5";"940,2";"941,1";"940,2";"2,0";"95,0";"6,5";"3340,90";"0,0"
"16/03/2023";"1700";"30,4";"31,0";"28,7";"34,0";"39,0";"33,0";"12,7";"14,2";"12,6";"939,0";"940,1";"939,0";"3,4";"97,0";"6,9";"2683,30";"0,0"
"16/03/2023";"1800";"30,3";"31,5";"29,3";"33,0";"37,0";"31,0";"12,1";"13,3";"11,7";"938,0";"939,0";"938,0";"1,4";"89,0";"6,9";"2312,90";"0,0"
"16/03/2023";"1900";"31,1";"31,5";"30,1";"30,0";"34,0";"30,0";"11,7";"13,0";"11,5";"937,1";"938,0";"937,1";"1,6";"10,0";"5,7";"2003,00";"0,0"
"16/03/2023";"2000";"31,0";"31,7";"29,8";"31,0";"33,0";"30,0";"12,0";"12,4";"10,8";"937,1";"937,2";"937,1";"2,3";"114,0";"6,2";"963,40";"0,0"
"16/03/2023";"2100";"29,3";"31,1";"29,3";"35,0";"35,0";"31,0";"12,1";"12,5";"11,7";"937,7";"937,7";"937,1";"2,4";"109,0";"6,9";"460,50";"0,0"
"16/03/2023";"2200";"27,0";"29,3";"27,0";"42,0";"42,0";"35,0";"13,1";"13,1";"12,2";"938,5";"938,5";"937,7";"2,4";"102,0";"4,8";"0,70";"0,0"
"16/03/2023";"2300";"25,3";"27,0";"25,1";"49,0";"51,0";"42,0";"13,7";"14,3";"13,1";"939,0";"939,0";"938,5";"1,0";"348,0";"4,8";"";"0,0"
"17/03/2023";"0000";"24,3";"25,3";"24,1";"52,0";"54,0";"48,0";"13,8";"14,5";"13,2";"939,9";"939,9";"939,0";"0,8";"46,0";"2,8";"";"0,0"
"17/03/2023";"0100";"22,2";"24,4";"22,2";"64,0";"64,0";"52,0";"15,1";"15,1";"14,0";"940,2";"940,3";"940,0";"1,1";"294,0";"2,1";"";"0,0"
"17/03/2023";"0200";"21,4";"22,9";"21,4";"66,0";"66,0";"60,0";"14,8";"15,1";"14,7";"940,2";"940,2";"940,1";"1,7";"292,0";"2,1";"";"0,0"
"17/03/2023";"0300";"20,4";"22,4";"20,4";"70,0";"70,0";"62,0";"14,7";"15,0";"14,4";"940,1";"940,2";"940,1";"0,5";"291,0";"2,1";"";"0,0"
"17/03/2023";"0400";"19,6";"20,4";"19,2";"73,0";"75,0";"70,0";"14,5";"14,7";"14,5";"939,8";"940,1";"939,8";"0,8";"322,0";"3,2";"";"0,0"
"17/03/2023";"0500";"20,6";"20,8";"19,6";"68,0";"73,0";"67,0";"14,5";"14,6";"14,4";"939,9";"939,9";"939,7";"1,4";"342,0";"2,6";"";"0,0"
"17/03/2023";"0600";"20,5";"20,6";"20,2";"70,0";"71,0";"68,0";"14,8";"14,8";"14,5";"940,0";"940,0";"939,8";"1,8";"54,0";"3,4";"";"0,0"
"17/03/2023";"0700";"21,8";"21,8";"20,5";"66,0";"70,0";"66,0";"15,1";"15,2";"14,8";"940,5";"940,5";"940,0";"4,3";"71,0";"7,0";"";"0,0"
"17/03/2023";"0800";"21,2";"21,9";"21,1";"68,0";"69,0";"65,0";"15,0";"15,2";"15,0";"940,6";"940,6";"940,4";"2,9";"81,0";"7,3";"";"0,0"
"17/03/2023";"0900";"20,0";"21,2";"20,0";"73,0";"73,0";"68,0";"15,0";"15,0";"14,9";"941,1";"941,1";"940,6";"1,1";"59,0";"5,4";"";"0,0"
"17/03/2023";"1000";"21,9";"21,9";"19,9";"66,0";"73,0";"65,0";"15,2";"15,2";"14,9";"941,6";"941,6";"941,1";"1,4";"56,0";"3,1";"246,10";"0,0"
"17/03/2023";"1100";"23,9";"24,1";"21,9";"56,0";"66,0";"55,0";"14,5";"15,3";"14,5";"942,1";"942,1";"941,6";"1,9";"88,0";"4,5";"1206,80";"0,0"
"17/03/2023";"1200";"24,8";"25,4";"23,8";"52,0";"57,0";"50,0";"14,4";"14,8";"14,1";"942,6";"942,6";"942,1";"2,5";"75,0";"4,9";"2032,40";"0,0"
"17/03/2023";"1300";"26,5";"26,5";"24,6";"47,0";"53,0";"47,0";"14,4";"14,9";"13,8";"942,4";"942,6";"942,3";"2,3";"123,0";"5,7";"2278,10";"0,0"
"17/03/2023";"1400";"28,5";"29,0";"26,0";"40,0";"48,0";"40,0";"13,7";"15,3";"13,4";"942,0";"942,4";"942,0";"2,5";"103,0";"6,1";"3249,50";"0,0"
"17/03/2023";"1500";"28,8";"29,4";"27,5";"39,0";"43,0";"37,0";"13,6";"14,1";"12,9";"941,3";"942,0";"941,3";"2,6";"77,0";"5,8";"2944,50";"0,0"
"17/03/2023";"1600";"28,9";"30,2";"28,6";"39,0";"41,0";"36,0";"13,5";"14,2";"12,6";"940,2";"941,3";"940,2";"2,6";"350,0";"5,1";"2589,20";"0,0"
"17/03/2023";"1700";"30,2";"31,0";"28,9";"34,0";"40,0";"33,0";"12,7";"13,9";"12,4";"939,4";"940,2";"939,3";"2,5";"112,0";"5,8";"2501,00";"0,0"
"17/03/2023";"1800";"31,6";"32,0";"29,8";"30,0";"35,0";"28,0";"11,7";"13,3";"10,4";"938,3";"939,4";"938,3";"1,8";"83,0";"5,5";"2796,90";"0,0"
"17/03/2023";"1900";"31,8";"32,3";"30,6";"29,0";"31,0";"27,0";"11,4";"12,2";"10,3";"937,7";"938,3";"937,7";"2,9";"116,0";"6,0";"1891,50";"0,0"
"17/03/2023";"2000";"30,2";"31,8";"30,2";"33,0";"33,0";"29,0";"12,1";"12,6";"11,3";"937,4";"937,7";"937,3";"1,9";"130,0";"6,8";"732,50";"0,0"
"17/03/2023";"2100";"28,9";"30,4";"28,9";"34,0";"34,0";"31,0";"11,5";"12,0";"11,3";"937,8";"937,8";"937,4";"2,6";"97,0";"5,9";"162,00";"0,0"
"17/03/2023";"2200";"27,6";"28,9";"27,6";"44,0";"44,0";"34,0";"14,3";"14,3";"11,3";"938,6";"938,6";"937,8";"4,6";"118,0";"6,9";"";"0,0"
"17/03/2023";"2300";"26,1";"27,6";"26,1";"51,0";"51,0";"44,0";"15,2";"15,2";"14,3";"939,4";"939,4";"938,6";"2,6";"120,0";"7,7";"";"0,0"
"18/03/2023";"0000";"24,4";"26,1";"24,2";"58,0";"59,0";"51,0";"15,6";"15,6";"15,2";"940,3";"940,4";"939,4";"1,0";"57,0";"4,7";"";"0,0"
"18/03/2023";"0100";"23,7";"24,4";"23,4";"60,0";"61,0";"58,0";"15,4";"15,6";"15,4";"940,9";"941,0";"940,3";"0,9";"69,0";"2,3";"";"0,0"
"18/03/2023";"0200";"23,4";"23,7";"23,3";"61,0";"61,0";"59,0";"15,4";"15,4";"15,1";"941,0";"941,2";"940,9";"0,2";"77,0";"1,4";"";"0,0"
"18/03/2023";"0300";"22,2";"23,5";"22,0";"67,0";"68,0";"60,0";"15,7";"16,1";"15,2";"941,0";"941,0";"940,9";"0,6";"67,0";"2,0";"";"0,0"
"18/03/2023";"0400";"20,5";"22,2";"20,4";"74,0";"74,0";"67,0";"15,7";"15,7";"15,4";"940,6";"941,0";"940,6";"1,5";"295,0";"2,4";"";"0,0"
"18/03/2023";"0500";"20,7";"20,8";"20,5";"71,0";"74,0";"71,0";"15,3";"15,7";"15,3";"940,3";"940,7";"940,3";"0,6";"301,0";"2,4";"";"0,0"
"18/03/2023";"0600";"19,5";"20,8";"19,5";"76,0";"76,0";"71,0";"15,2";"15,4";"15,2";"940,0";"940,3";"940,0";"1,1";"307,0";"2,2";"";"0,0"
"18/03/2023";"0700";"18,9";"20,5";"18,9";"78,0";"78,0";"73,0";"15,0";"15,6";"14,9";"940,3";"940,3";"940,0";"0,9";"302,0";"1,5";"";"0,0"
