"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"16/02/2024";"0100";"22,6";"23,6";"22,6";"85,0";"85,0";"77,0";"20,0";"20,1";"19,2";"942,0";"942,1";"941,4";"1,6";"299,0";"2,4";"";"0,0"
"16/02/2024";"0200";"22,7";"23,1";"22,5";"86,0";"86,0";"85,0";"20,2";"20,6";"19,9";"942,6";"942,6";"942,0";"0,3";"92,0";"2,4";"";"0,0"
"16/02/2024";"0300";"22,8";"23,1";"22,5";"85,0";"87,0";"84,0";"20,1";"20,5";"20,0";"942,1";"942,6";"942,1";"1,6";"303,0";"2,2";"";"0,0"
"16/02/2024";"0400";"23,7";"23,7";"22,8";"78,0";"85,0";"78,0";"19,6";"20,2";"19,6";"941,4";"942,1";"941,4";"1,0";"248,0";"2,2";"";"0,0"
"16/02/2024";"0500";"22,9";"23,7";"22,7";"82,0";"83,0";"78,0";"19,6";"19,9";"19,5";"940,7";"941,4";"940,7";"1,1";"298,0";"1,8";"";"0,0"
"16/02/2024";"0600";"22,4";"22,9";"22,4";"85,0";"85,0";"81,0";"19,8";"19,9";"19,4";"940,5";"940,7";"940,5";"1,1";"60,0";"1,7";"";"0,0"
"16/02/2024";"0700";"22,3";"22,5";"22,1";"86,0";"87,0";"83,0";"19,8";"20,0";"19,5";"940,7";"940,7";"940,5";"0,8";"301,0";"1,9";"";"0,0"
"16/02/2024";"0800";"22,6";"22,6";"22,1";"86,0";"87,0";"85,0";"20,0";"20,0";"19,6";"940,7";"940,7";"940,6";"0,5";"237,0";"1,5";"";"0,0"
"16/02/2024";"0900";"22,0";"22,8";"21,8";"86,0";"87,0";"84,0";"19,6";"20,0";"19,5";"940,8";"940,8";"940,6";"1,1";"303,0";"1,7";"";"0,0"
"16/02/2024";"1000";"22,4";"22,4";"22,0";"86,0";"87,0";"85,0";"19,9";"20,0";"19,5";"941,0";"941,0";"940,8";"0,2";"265,0";"1,7";"76,40";"0,0"
"16/02/2024";"1100";"23,5";"23,6";"22,4";"82,0";"86,0";"81,0";"20,2";"20,4";"19,6";"941,8";"941,8";"941,0";"0,8";"303,0";"1,8";"328,20";"0,0"
"16/02/2024";"1200";"24,4";"24,4";"23,5";"74,0";"83,0";"74,0";"19,5";"20,7";"19,5";"942,2";"942,3";"941,8";"0,9";"352,0";"1,8";"564,60";"0,0"
"16/02/2024";"1300";"25,9";"26,0";"24,4";"64,0";"77,0";"64,0";"18,7";"20,1";"18,6";"942,5";"942,5";"942,2";"0,7";"322,0";"1,7";"1165,20";"0,0"
"16/02/2024";"1400";"27,2";"27,6";"25,9";"59,0";"69,0";"56,0";"18,4";"19,6";"17,8";"942,4";"942,5";"942,3";"0,7";"7,0";"1,9";"1624,80";"0,0"
"16/02/2024";"1500";"27,4";"27,5";"27,0";"59,0";"61,0";"55,0";"18,7";"18,9";"17,3";"942,2";"942,4";"942,2";"0,9";"268,0";"1,7";"876,80";"0,0"
"16/02/2024";"1600";"27,0";"27,6";"25,1";"58,0";"70,0";"56,0";"17,9";"20,2";"17,6";"941,1";"942,1";"941,1";"3,8";"259,0";"7,5";"1497,00";"0,0"
"16/02/2024";"1700";"28,5";"28,6";"27,0";"55,0";"59,0";"52,0";"18,6";"18,8";"17,5";"940,6";"941,1";"940,6";"2,3";"269,0";"7,4";"2228,70";"0,0"
"16/02/2024";"1800";"25,9";"28,5";"25,8";"61,0";"64,0";"54,0";"17,9";"18,9";"17,7";"939,8";"940,6";"939,8";"3,0";"252,0";"8,5";"777,90";"0,0"
"16/02/2024";"1900";"26,7";"26,7";"25,9";"57,0";"65,0";"57,0";"17,5";"19,0";"17,1";"939,2";"939,8";"939,2";"0,7";"290,0";"6,2";"872,10";"0,0"
"16/02/2024";"2000";"26,9";"27,5";"26,7";"54,0";"57,0";"51,0";"16,9";"17,5";"16,3";"938,8";"939,2";"938,7";"0,8";"263,0";"2,5";"793,90";"0,0"
"16/02/2024";"2100";"26,6";"26,9";"26,6";"57,0";"59,0";"54,0";"17,3";"18,1";"16,6";"939,3";"939,4";"938,7";"0,4";"213,0";"2,0";"250,10";"0,0"
"16/02/2024";"2200";"24,2";"26,6";"24,2";"75,0";"75,0";"57,0";"19,5";"19,5";"17,4";"939,7";"939,7";"939,2";"2,9";"53,0";"5,4";"24,30";"0,0"
"16/02/2024";"2300";"23,9";"24,2";"23,9";"81,0";"81,0";"75,0";"20,4";"20,4";"19,5";"940,6";"940,6";"939,7";"2,1";"52,0";"5,0";"";"0,0"
"17/02/2024";"0000";"23,7";"24,0";"23,6";"82,0";"82,0";"81,0";"20,4";"20,7";"20,4";"941,2";"941,2";"940,5";"1,5";"54,0";"3,8";"";"0,0"
"17/02/2024";"0100";"23,3";"23,7";"23,3";"85,0";"86,0";"82,0";"20,7";"20,7";"20,3";"941,9";"941,9";"941,2";"0,2";"57,0";"2,6";"";"0,0"
"17/02/2024";"0200";"22,9";"23,4";"22,9";"87,0";"87,0";"84,0";"20,6";"20,8";"20,4";"942,1";"942,1";"941,9";"1,3";"64,0";"2,8";"";"0,0"
"17/02/2024";"0300";"22,5";"22,9";"22,5";"84,0";"87,0";"83,0";"19,8";"20,6";"19,7";"941,7";"942,2";"941,7";"1,6";"55,0";"3,9";"";"0,0"
"17/02/2024";"0400";"22,0";"22,5";"22,0";"86,0";"88,0";"84,0";"19,5";"19,9";"19,5";"941,4";"941,7";"941,4";"1,0";"21,0";"3,6";"";"1,6"
"17/02/2024";"0500";"21,6";"22,2";"21,5";"89,0";"89,0";"84,0";"19,7";"19,7";"19,3";"941,6";"941,6";"941,1";"0,3";"149,0";"3,2";"";"2,4"
"17/02/2024";"0600";"20,9";"21,6";"20,9";"91,0";"91,0";"89,0";"19,4";"19,7";"19,4";"940,9";"941,6";"940,9";"2,0";"59,0";"4,1";"";"5,2"
"17/02/2024";"0700";"20,8";"20,9";"20,8";"91,0";"91,0";"91,0";"19,2";"19,4";"19,2";"941,1";"941,2";"940,9";"1,5";"59,0";"3,3";"";"0,2"
"17/02/2024";"0800";"20,7";"20,8";"20,6";"91,0";"91,0";"91,0";"19,1";"19,2";"19,1";"941,0";"941,1";"940,8";"1,5";"71,0";"3,3";"";"0,2"
"17/02/2024";"0900";"20,4";"20,7";"20,4";"91,0";"91,0";"91,0";"18,9";"19,1";"18,9";"940,8";"941,0";"940,8";"1,2";"54,0";"2,7";"";"0,0"
"17/02/2024";"1000";"20,8";"20,8";"20,4";"91,0";"91,0";"91,0";"19,3";"19,3";"18,9";"941,1";"941,1";"940,7";"1,2";"56,0";"2,2";"102,20";"0,0"
"17/02/2024";"1100";"21,7";"21,7";"20,8";"87,0";"91,0";"86,0";"19,4";"19,5";"19,2";"941,6";"941,6";"941,1";"0,8";"74,0";"2,7";"448,90";"0,0"
"17/02/2024";"1200";"22,8";"22,8";"21,7";"83,0";"87,0";"82,0";"19,7";"20,0";"19,1";"941,7";"941,7";"941,5";"1,7";"76,0";"2,9";"828,40";"0,0"
"17/02/2024";"1300";"25,2";"25,2";"22,8";"74,0";"83,0";"73,0";"20,2";"20,5";"19,1";"941,5";"941,9";"941,5";"1,8";"78,0";"3,3";"2008,50";"0,0"
"17/02/2024";"1400";"26,5";"27,2";"24,9";"63,0";"74,0";"63,0";"19,0";"20,9";"18,7";"941,2";"941,6";"941,2";"1,5";"49,0";"3,3";"3071,90";"0,0"
"17/02/2024";"1500";"28,1";"29,0";"26,4";"58,0";"67,0";"57,0";"19,0";"21,4";"19,0";"940,7";"941,3";"940,7";"1,3";"43,0";"4,5";"3084,20";"0,2"
"17/02/2024";"1600";"28,6";"29,3";"27,5";"60,0";"65,0";"55,0";"20,0";"20,8";"18,9";"939,9";"940,7";"939,9";"1,0";"9,0";"5,6";"2379,90";"0,0"
"17/02/2024";"1700";"30,3";"30,7";"27,7";"49,0";"65,0";"47,0";"18,3";"20,6";"17,7";"938,6";"939,9";"938,6";"1,4";"294,0";"4,4";"2802,10";"0,0"
"17/02/2024";"1800";"31,2";"31,2";"29,0";"43,0";"56,0";"43,0";"17,3";"20,4";"17,3";"937,5";"938,6";"937,5";"1,9";"343,0";"5,0";"2275,40";"0,0"
"17/02/2024";"1900";"29,4";"31,3";"29,4";"52,0";"52,0";"41,0";"18,5";"18,6";"16,1";"936,9";"937,5";"936,8";"2,0";"249,0";"7,0";"1267,10";"0,0"
"17/02/2024";"2000";"28,5";"29,7";"28,5";"55,0";"56,0";"52,0";"18,5";"19,7";"18,2";"936,8";"936,9";"936,7";"2,3";"215,0";"5,5";"996,90";"0,0"
"17/02/2024";"2100";"27,7";"28,5";"27,6";"58,0";"59,0";"54,0";"18,8";"19,3";"18,4";"937,0";"937,4";"936,7";"2,0";"249,0";"4,7";"335,40";"0,0"
"17/02/2024";"2200";"26,6";"27,7";"26,6";"63,0";"65,0";"58,0";"19,1";"19,5";"18,7";"938,2";"938,2";"937,0";"1,6";"245,0";"4,1";"17,80";"0,0"
"17/02/2024";"2300";"24,0";"26,7";"24,0";"75,0";"76,0";"63,0";"19,4";"19,8";"19,1";"938,9";"939,0";"938,2";"3,1";"76,0";"6,6";"";"0,0"
"18/02/2024";"0000";"23,2";"24,0";"23,2";"83,0";"83,0";"75,0";"20,1";"20,2";"19,4";"939,8";"939,9";"938,9";"0,4";"52,0";"5,8";"";"0,0"
"18/02/2024";"0100";"23,1";"23,3";"23,1";"85,0";"85,0";"83,0";"20,4";"20,5";"20,1";"940,2";"940,2";"939,8";"1,1";"72,0";"2,0";"";"0,0"
"18/02/2024";"0200";"22,9";"23,1";"22,9";"86,0";"86,0";"85,0";"20,5";"20,5";"20,3";"940,4";"940,6";"940,2";"1,7";"66,0";"2,8";"";"0,0"
"18/02/2024";"0300";"22,8";"22,9";"22,8";"87,0";"87,0";"86,0";"20,5";"20,5";"20,4";"939,9";"940,4";"939,9";"1,6";"54,0";"3,4";"";"0,0"
"18/02/2024";"0400";"22,3";"22,8";"22,3";"90,0";"90,0";"87,0";"20,5";"20,6";"20,5";"939,5";"940,0";"939,5";"1,6";"55,0";"3,7";"";"0,0"
"18/02/2024";"0500";"22,2";"22,3";"22,2";"90,0";"90,0";"90,0";"20,5";"20,6";"20,5";"938,8";"939,5";"938,7";"2,1";"56,0";"3,6";"";"0,0"
"18/02/2024";"0600";"21,9";"22,3";"21,8";"91,0";"91,0";"90,0";"20,3";"20,6";"20,2";"938,6";"938,8";"938,5";"2,7";"67,0";"4,5";"";"1,2"
"18/02/2024";"0700";"21,8";"22,0";"21,8";"91,0";"91,0";"91,0";"20,3";"20,4";"20,2";"938,9";"938,9";"938,4";"2,4";"322,0";"4,7";"";"10,0"
"18/02/2024";"0800";"21,5";"21,8";"20,8";"91,0";"91,0";"91,0";"19,9";"20,3";"19,3";"939,4";"939,5";"938,8";"2,1";"54,0";"4,7";"";"17,0"
"18/02/2024";"0900";"21,2";"21,5";"21,2";"91,0";"91,0";"91,0";"19,7";"20,0";"19,7";"939,9";"940,0";"939,4";"1,5";"53,0";"4,3";"";"11,2"
"18/02/2024";"1000";"21,2";"21,3";"21,2";"91,0";"91,0";"91,0";"19,7";"19,8";"19,7";"940,2";"940,2";"939,9";"2,4";"54,0";"4,3";"24,60";"1,8"
"18/02/2024";"1100";"21,8";"21,8";"21,2";"91,0";"91,0";"91,0";"20,3";"20,3";"19,7";"940,6";"940,6";"940,2";"1,9";"53,0";"3,9";"271,60";"0,6"
"18/02/2024";"1200";"22,0";"22,2";"21,7";"91,0";"91,0";"91,0";"20,5";"20,7";"20,2";"941,0";"941,1";"940,6";"2,4";"57,0";"4,2";"477,70";"0,0"
"18/02/2024";"1300";"22,8";"22,9";"21,8";"91,0";"92,0";"91,0";"21,3";"21,4";"20,4";"941,2";"941,3";"941,1";"2,3";"71,0";"4,2";"693,10";"1,6"
"18/02/2024";"1400";"24,2";"24,2";"22,8";"85,0";"91,0";"85,0";"21,6";"21,8";"21,1";"940,8";"941,2";"940,8";"2,1";"62,0";"3,8";"1223,30";"0,0"
"18/02/2024";"1500";"22,3";"24,4";"22,3";"91,0";"91,0";"83,0";"20,7";"21,8";"20,7";"940,1";"940,8";"940,1";"3,1";"91,0";"5,5";"637,70";"15,2"
"18/02/2024";"1600";"23,4";"23,4";"21,8";"91,0";"91,0";"91,0";"21,9";"21,9";"20,3";"939,9";"940,5";"939,9";"1,9";"58,0";"5,5";"685,50";"14,0"
"18/02/2024";"1700";"24,9";"25,0";"23,4";"83,0";"92,0";"81,0";"21,8";"22,5";"21,0";"938,8";"939,9";"938,8";"3,1";"83,0";"6,8";"2053,50";"0,0"
"18/02/2024";"1800";"23,3";"24,8";"23,1";"88,0";"88,0";"82,0";"21,1";"21,3";"20,5";"938,1";"938,9";"938,1";"1,8";"52,0";"6,5";"588,40";"0,4"
"18/02/2024";"1900";"23,7";"23,8";"23,2";"86,0";"89,0";"85,0";"21,2";"21,6";"21,1";"937,5";"938,1";"937,4";"1,6";"67,0";"5,1";"869,30";"0,4"
"18/02/2024";"2000";"23,5";"23,7";"23,3";"86,0";"87,0";"85,0";"21,0";"21,3";"20,8";"937,5";"938,2";"937,4";"1,7";"76,0";"3,0";"347,30";"0,2"
"18/02/2024";"2100";"23,1";"23,5";"23,1";"88,0";"88,0";"86,0";"21,0";"21,1";"20,8";"937,8";"937,8";"937,4";"1,6";"43,0";"3,4";"247,70";"0,0"
"18/02/2024";"2200";"22,6";"23,1";"22,6";"90,0";"90,0";"88,0";"20,9";"21,0";"20,9";"937,9";"938,0";"937,7";"1,3";"53,0";"3,0";"15,60";"0,0"
"18/02/2024";"2300";"22,6";"22,6";"22,5";"90,0";"90,0";"90,0";"20,9";"21,0";"20,9";"938,7";"938,7";"937,9";"0,4";"126,0";"2,7";"";"0,0"
"19/02/2024";"0000";"22,1";"22,6";"22,1";"90,0";"90,0";"90,0";"20,5";"20,9";"20,5";"939,2";"939,2";"938,6";"0,9";"55,0";"1,7";"";"0,0"
"19/02/2024";"0100";"22,0";"22,2";"22,0";"91,0";"91,0";"90,0";"20,5";"20,6";"20,5";"940,0";"940,0";"939,2";"1,3";"56,0";"1,9";"";"0,0"
"19/02/2024";"0200";"21,9";"22,0";"21,9";"92,0";"92,0";"91,0";"20,4";"20,5";"20,4";"940,2";"940,3";"940,0";"2,0";"53,0";"3,4";"";"0,0"
"19/02/2024";"0300";"21,8";"21,9";"21,8";"92,0";"92,0";"92,0";"20,4";"20,4";"20,3";"940,0";"940,3";"940,0";"0,2";"74,0";"3,1";"";"0,0"
"19/02/2024";"0400";"21,6";"21,8";"21,6";"92,0";"92,0";"92,0";"20,2";"20,4";"20,2";"939,7";"940,2";"939,7";"0,9";"70,0";"1,5";"";"0,0"
"19/02/2024";"0500";"21,6";"21,6";"21,5";"92,0";"92,0";"92,0";"20,1";"20,2";"20,1";"939,0";"939,7";"939,0";"0,2";"103,0";"1,5";"";"0,2"
"19/02/2024";"0600";"21,6";"21,6";"21,5";"92,0";"92,0";"92,0";"20,2";"20,2";"20,1";"938,5";"939,0";"938,5";"0,5";"61,0";"2,4";"";"0,0"
"19/02/2024";"0700";"21,6";"21,6";"21,5";"92,0";"92,0";"92,0";"20,2";"20,2";"20,1";"938,2";"938,5";"938,2";"0,0";"318,0";"1,1";"";"0,0"
"19/02/2024";"0800";"21,4";"21,6";"21,3";"92,0";"92,0";"92,0";"20,0";"20,2";"19,9";"938,2";"938,2";"938,0";"0,6";"90,0";"1,6";"";"0,0"
"19/02/2024";"0900";"21,2";"21,4";"21,1";"92,0";"92,0";"92,0";"19,8";"20,0";"19,7";"938,6";"938,6";"938,2";"1,3";"65,0";"2,1";"";"0,0"
"19/02/2024";"1000";"21,5";"21,6";"21,2";"92,0";"92,0";"92,0";"20,1";"20,1";"19,8";"939,1";"939,1";"938,5";"1,7";"55,0";"3,3";"122,90";"0,0"
"19/02/2024";"1100";"21,9";"21,9";"21,5";"91,0";"92,0";"91,0";"20,4";"20,4";"20,1";"939,8";"939,8";"939,1";"2,2";"57,0";"3,9";"246,40";"0,0"
"19/02/2024";"1200";"22,6";"22,7";"22,0";"87,0";"91,0";"87,0";"20,3";"20,6";"20,3";"940,3";"940,3";"939,8";"2,8";"53,0";"5,3";"568,90";"0,0"
"19/02/2024";"1300";"23,0";"23,0";"22,5";"85,0";"88,0";"85,0";"20,3";"20,5";"20,2";"940,2";"940,3";"940,1";"3,1";"62,0";"4,8";"570,40";"0,0"
"19/02/2024";"1400";"24,1";"24,2";"23,0";"80,0";"85,0";"79,0";"20,4";"20,8";"20,2";"940,1";"940,4";"940,1";"2,3";"56,0";"4,8";"1173,00";"0,0"
"19/02/2024";"1500";"25,0";"25,0";"24,0";"78,0";"81,0";"77,0";"20,8";"21,2";"20,3";"939,1";"940,1";"939,1";"2,2";"63,0";"4,3";"1392,10";"0,0"
"19/02/2024";"1600";"25,5";"25,9";"24,9";"73,0";"79,0";"71,0";"20,3";"21,7";"20,0";"938,4";"939,1";"938,4";"1,9";"100,0";"4,2";"1435,90";"0,0"
"19/02/2024";"1700";"26,5";"26,8";"25,5";"75,0";"79,0";"71,0";"21,7";"22,4";"20,2";"937,0";"938,4";"937,0";"3,1";"69,0";"5,3";"2546,50";"0,0"
"19/02/2024";"1800";"27,2";"27,3";"25,6";"73,0";"79,0";"69,0";"21,9";"22,3";"20,4";"936,2";"937,1";"936,2";"1,9";"103,0";"5,3";"1625,10";"0,6"
"19/02/2024";"1900";"25,0";"27,2";"25,0";"81,0";"83,0";"69,0";"21,6";"22,2";"20,8";"935,9";"936,4";"935,8";"2,8";"56,0";"7,1";"1122,80";"0,0"
"19/02/2024";"2000";"25,1";"25,6";"24,8";"81,0";"83,0";"80,0";"21,7";"22,2";"21,5";"935,5";"935,9";"935,4";"1,8";"61,0";"5,7";"689,60";"0,0"
"19/02/2024";"2100";"24,1";"25,2";"23,9";"89,0";"90,0";"81,0";"22,1";"22,4";"21,6";"936,2";"936,2";"935,5";"2,1";"50,0";"4,1";"197,40";"7,8"
"19/02/2024";"2200";"23,2";"24,1";"23,2";"87,0";"89,0";"86,0";"21,0";"22,0";"20,9";"936,9";"936,9";"936,2";"0,5";"49,0";"4,4";"42,00";"0,0"
"19/02/2024";"2300";"23,1";"23,3";"23,1";"89,0";"89,0";"87,0";"21,2";"21,2";"21,0";"937,8";"937,8";"936,9";"0,4";"116,0";"1,5";"";"0,2"
"20/02/2024";"0000";"23,0";"23,2";"23,0";"90,0";"90,0";"89,0";"21,3";"21,3";"21,2";"938,1";"938,2";"937,7";"0,0";"332,0";"2,2";"";"0,0"
"20/02/2024";"0100";"22,5";"23,0";"22,5";"90,0";"91,0";"90,0";"20,8";"21,3";"20,8";"938,4";"938,5";"938,1";"1,9";"57,0";"4,0";"";"0,0"
"20/02/2024";"0200";"21,6";"22,5";"21,6";"90,0";"90,0";"89,0";"19,8";"20,8";"19,8";"938,7";"938,7";"938,4";"3,1";"55,0";"6,7";"";"0,0"
"20/02/2024";"0300";"21,5";"21,6";"21,4";"91,0";"91,0";"90,0";"19,9";"19,9";"19,8";"938,3";"938,8";"938,1";"1,5";"50,0";"5,8";"";"0,2"
"20/02/2024";"0400";"21,5";"21,5";"21,4";"92,0";"92,0";"91,0";"20,1";"20,1";"19,9";"937,7";"938,4";"937,7";"1,7";"55,0";"2,8";"";"0,0"
"20/02/2024";"0500";"21,5";"21,6";"21,5";"92,0";"92,0";"92,0";"20,1";"20,2";"20,0";"937,2";"937,7";"937,2";"1,1";"70,0";"3,2";"";"0,0"
"20/02/2024";"0600";"21,3";"21,6";"21,0";"92,0";"92,0";"91,0";"19,9";"20,2";"19,5";"937,1";"937,5";"936,9";"1,7";"52,0";"4,6";"";"10,4"
"20/02/2024";"0700";"21,1";"21,3";"21,0";"92,0";"92,0";"92,0";"19,7";"19,9";"19,6";"936,6";"937,1";"936,3";"1,1";"26,0";"3,7";"";"4,6"
"20/02/2024";"0800";"20,8";"21,1";"20,8";"92,0";"92,0";"92,0";"19,4";"19,7";"19,4";"936,9";"936,9";"936,4";"2,2";"61,0";"3,7";"";"0,0"
"20/02/2024";"0900";"20,7";"20,8";"20,6";"92,0";"92,0";"92,0";"19,3";"19,4";"19,2";"937,3";"937,3";"936,9";"1,1";"54,0";"3,7";"0,10";"4,6"
"20/02/2024";"1000";"20,9";"21,0";"20,7";"92,0";"92,0";"92,0";"19,4";"19,5";"19,3";"938,1";"938,2";"937,3";"1,3";"200,0";"3,4";"28,10";"10,6"
"20/02/2024";"1100";"20,8";"20,9";"20,6";"91,0";"92,0";"91,0";"19,4";"19,4";"19,2";"938,8";"938,8";"938,1";"0,6";"189,0";"3,4";"65,40";"15,4"
"20/02/2024";"1200";"21,6";"21,6";"20,7";"91,0";"91,0";"91,0";"20,1";"20,1";"19,3";"939,2";"939,2";"938,8";"1,0";"105,0";"2,0";"412,90";"1,4"
"20/02/2024";"1300";"22,7";"22,8";"21,4";"92,0";"92,0";"91,0";"21,3";"21,3";"19,9";"938,9";"939,2";"938,9";"1,0";"86,0";"1,9";"937,30";"0,2"
"20/02/2024";"1400";"23,4";"23,5";"22,6";"85,0";"92,0";"85,0";"20,8";"21,3";"20,6";"938,4";"938,9";"938,4";"1,2";"72,0";"3,4";"1029,30";"0,0"
"20/02/2024";"1500";"22,9";"24,9";"22,4";"91,0";"91,0";"77,0";"21,3";"21,7";"20,4";"937,9";"938,4";"937,9";"1,6";"43,0";"5,6";"1160,70";"8,4"
"20/02/2024";"1600";"24,9";"24,9";"22,9";"87,0";"91,0";"86,0";"22,5";"22,6";"21,2";"936,9";"937,9";"936,9";"2,3";"66,0";"4,4";"1386,00";"1,6"
"20/02/2024";"1700";"22,5";"24,9";"22,0";"92,0";"92,0";"83,0";"21,1";"22,1";"20,5";"936,5";"936,9";"936,4";"2,3";"346,0";"9,1";"413,40";"13,2"
"20/02/2024";"1800";"24,0";"24,5";"22,5";"87,0";"92,0";"86,0";"21,6";"22,4";"21,1";"935,9";"936,5";"935,9";"2,3";"59,0";"5,0";"1151,90";"0,4"
"20/02/2024";"1900";"23,8";"24,2";"23,7";"85,0";"88,0";"84,0";"21,1";"21,8";"20,9";"935,6";"935,9";"935,6";"3,1";"55,0";"5,6";"687,20";"0,0"
"20/02/2024";"2000";"23,3";"23,9";"23,3";"87,0";"87,0";"84,0";"20,9";"21,3";"20,6";"935,8";"935,8";"935,5";"2,0";"54,0";"5,4";"276,20";"0,0"
"20/02/2024";"2100";"23,0";"23,5";"23,0";"89,0";"89,0";"87,0";"21,1";"21,2";"20,9";"936,0";"936,0";"935,8";"1,3";"58,0";"3,0";"128,30";"0,2"
"20/02/2024";"2200";"22,7";"23,0";"22,7";"90,0";"90,0";"89,0";"21,1";"21,2";"21,1";"936,7";"936,7";"936,0";"1,2";"52,0";"2,0";"7,80";"0,6"
"20/02/2024";"2300";"22,5";"22,7";"22,5";"91,0";"91,0";"90,0";"20,9";"21,1";"20,9";"937,5";"937,5";"936,7";"0,6";"57,0";"2,0";"";"0,6"
"21/02/2024";"0000";"22,4";"22,5";"22,4";"91,0";"91,0";"91,0";"20,9";"21,0";"20,9";"938,3";"938,3";"937,5";"1,5";"51,0";"2,9";"";"0,2"
"21/02/2024";"0100";"22,4";"22,5";"22,4";"91,0";"91,0";"91,0";"21,0";"21,0";"20,9";"939,0";"939,0";"938,3";"1,1";"50,0";"2,4";"";"0,0"
"21/02/2024";"0200";"22,5";"22,5";"22,4";"92,0";"92,0";"91,0";"21,0";"21,1";"21,0";"939,0";"939,1";"939,0";"0,6";"64,0";"1,4";"";"0,2"
"21/02/2024";"0300";"22,2";"22,5";"22,2";"92,0";"92,0";"92,0";"20,8";"21,0";"20,8";"938,3";"939,0";"938,3";"3,1";"53,0";"5,8";"0,30";"0,2"
"21/02/2024";"0400";"21,8";"22,2";"21,8";"92,0";"92,0";"92,0";"20,4";"20,8";"20,4";"937,7";"938,4";"937,7";"3,4";"54,0";"6,2";"";"0,8"
"21/02/2024";"0500";"21,4";"21,8";"21,4";"92,0";"92,0";"92,0";"20,0";"20,4";"20,0";"937,1";"937,7";"937,1";"3,1";"55,0";"7,2";"0,10";"3,2"
"21/02/2024";"0600";"21,4";"21,5";"21,4";"92,0";"92,0";"92,0";"20,1";"20,1";"20,0";"936,8";"937,1";"936,7";"2,4";"55,0";"5,8";"";"0,4"
"21/02/2024";"0700";"21,3";"21,4";"21,2";"92,0";"92,0";"92,0";"19,9";"20,1";"19,9";"936,8";"936,8";"936,7";"2,3";"53,0";"4,8";"";"2,8"
"21/02/2024";"0800";"21,2";"21,3";"21,1";"92,0";"92,0";"92,0";"19,8";"19,9";"19,8";"936,9";"937,0";"936,8";"2,2";"67,0";"5,4";"";"7,6"
"21/02/2024";"0900";"21,3";"21,3";"21,2";"92,0";"92,0";"92,0";"19,9";"19,9";"19,8";"937,4";"937,5";"936,9";"2,2";"55,0";"5,1";"";"1,6"
"21/02/2024";"1000";"21,4";"21,4";"21,2";"92,0";"92,0";"92,0";"20,0";"20,0";"19,8";"938,0";"938,0";"937,4";"1,4";"55,0";"4,6";"45,10";"3,6"
"21/02/2024";"1100";"21,9";"21,9";"21,4";"92,0";"92,0";"92,0";"20,5";"20,5";"20,0";"938,6";"938,7";"938,0";"1,7";"62,0";"2,9";"264,40";"1,2"
"21/02/2024";"1200";"22,5";"22,7";"21,9";"91,0";"92,0";"91,0";"21,0";"21,2";"20,5";"939,1";"939,1";"938,6";"2,0";"57,0";"4,0";"639,00";"0,8"
"21/02/2024";"1300";"22,7";"22,7";"22,3";"92,0";"92,0";"91,0";"21,3";"21,3";"20,8";"939,2";"939,3";"939,1";"2,4";"54,0";"5,2";"572,70";"3,8"
"21/02/2024";"1400";"23,9";"23,9";"22,6";"91,0";"92,0";"91,0";"22,4";"22,4";"21,1";"938,8";"939,2";"938,8";"3,0";"54,0";"5,0";"832,50";"4,2"
"21/02/2024";"1500";"23,7";"25,5";"23,4";"89,0";"91,0";"81,0";"21,8";"22,9";"20,9";"938,2";"938,8";"938,2";"1,9";"53,0";"6,5";"1380,60";"1,0"
"21/02/2024";"1600";"21,8";"24,1";"21,8";"91,0";"91,0";"88,0";"20,3";"22,2";"20,3";"938,1";"938,2";"938,0";"4,3";"53,0";"11,5";"412,70";"6,4"
"21/02/2024";"1700";"21,8";"21,8";"21,2";"91,0";"92,0";"90,0";"20,3";"20,4";"19,6";"937,1";"938,1";"937,1";"3,3";"55,0";"9,8";"578,70";"4,8"
"21/02/2024";"1800";"22,4";"22,4";"21,7";"91,0";"92,0";"91,0";"20,9";"21,0";"20,1";"936,5";"937,1";"936,5";"2,2";"55,0";"6,1";"476,30";"0,8"
"21/02/2024";"1900";"22,6";"22,6";"22,4";"91,0";"91,0";"91,0";"21,1";"21,1";"20,9";"936,3";"936,5";"936,3";"2,6";"53,0";"5,4";"332,00";"1,8"
"21/02/2024";"2000";"22,2";"22,8";"22,2";"91,0";"91,0";"91,0";"20,7";"21,3";"20,7";"936,3";"936,4";"936,2";"3,3";"50,0";"6,8";"185,00";"3,6"
"21/02/2024";"2100";"22,0";"22,2";"21,9";"92,0";"92,0";"91,0";"20,6";"20,7";"20,5";"936,7";"936,7";"936,3";"2,1";"52,0";"6,8";"49,80";"2,6"
